id_sprzedazy,data,id_dostepnosci,id_pracownika,id_firmy_kupujacej
8978,21/09/2017,53,958,490
8979,09/10/2015,485,315,185
8980,22/06/2021,769,24,157
8981,05/06/2020,885,502,453
8982,13/04/2017,972,724,760
8983,08/07/2020,618,640,56
8984,01/06/2018,887,213,124
8985,04/08/2016,99,995,785
8986,02/07/2015,928,14,418
8987,19/03/2017,944,898,394
8988,25/07/2016,658,746,747
8989,19/10/2020,394,11,120
8990,06/10/2015,742,468,795
8991,04/05/2020,507,807,134
8992,23/10/2017,666,131,59
8993,19/05/2019,482,567,218
8994,07/12/2015,247,713,472
8995,27/03/2017,590,678,138
8996,18/03/2018,524,975,344
8997,11/05/2021,948,463,247
8998,08/05/2016,626,112,213
8999,27/12/2015,210,8,731
9000,22/06/2021,291,462,610
9001,16/02/2021,245,148,775
9002,07/06/2017,228,97,235
9003,08/10/2019,869,264,226
9004,29/12/2020,872,115,765
9005,26/04/2018,971,6,481
9006,07/06/2015,162,100,225
9007,21/07/2016,381,742,237
9008,13/05/2022,951,889,201
9009,30/12/2018,886,272,314
9010,02/02/2022,473,747,383
9011,09/11/2020,988,532,669
9012,25/04/2018,919,353,469
9013,26/06/2020,533,343,53
9014,05/05/2017,11,377,14
9015,12/10/2016,385,783,493
9016,20/04/2021,117,257,224
9017,29/01/2016,884,75,671
9018,02/08/2017,583,30,153
9019,18/01/2022,717,208,250
9020,28/11/2019,994,17,365
9021,29/06/2021,8,95,191
9022,05/11/2020,813,429,546
9023,13/09/2020,591,435,127
9024,01/01/2016,343,411,661
9025,05/01/2022,161,955,183
9026,21/09/2016,465,432,106
9027,19/07/2020,563,896,354
9028,22/07/2016,580,860,131
9029,14/09/2019,976,982,35
9030,24/12/2017,855,986,430
9031,30/04/2022,625,243,372
9032,03/02/2020,452,936,384
9033,04/10/2020,147,661,62
9034,23/12/2021,999,99,507
9035,18/03/2021,929,398,356
9036,27/07/2019,636,580,535
9037,03/06/2016,965,603,558
9038,09/09/2020,771,161,163
9039,10/10/2021,427,243,333
9040,12/10/2016,473,439,83
9041,25/08/2017,620,426,653
9042,08/04/2022,75,735,452
9043,10/05/2018,948,208,401
9044,03/02/2021,764,595,418
9045,31/08/2018,766,857,250
9046,05/05/2022,770,318,639
9047,18/05/2021,16,921,680
9048,17/12/2016,617,294,158
9049,04/06/2019,673,271,707
9050,18/07/2016,201,830,586
9051,01/04/2020,990,387,564
9052,04/07/2017,777,155,715
9053,09/08/2019,71,793,331
9054,11/10/2020,752,505,428
9055,06/01/2020,183,400,554
9056,15/09/2021,797,861,775
9057,28/10/2019,375,420,433
9058,28/03/2020,573,549,191
9059,13/03/2019,804,361,76
9060,20/10/2016,820,796,645
9061,29/08/2021,145,69,453
9062,29/01/2021,771,662,741
9063,10/06/2019,899,882,234
9064,05/01/2020,989,867,79
9065,03/06/2018,843,809,232
9066,16/03/2019,624,302,598
9067,19/05/2016,490,669,181
9068,25/08/2021,987,251,12
9069,21/03/2019,70,751,516
9070,27/11/2018,937,278,669
9071,30/01/2018,637,769,297
9072,06/08/2015,768,799,614
9073,05/08/2018,724,439,346
9074,22/03/2019,57,288,286
9075,17/12/2016,243,330,662
9076,26/09/2015,684,566,345
9077,01/12/2021,666,625,500
9078,19/10/2020,122,655,153
9079,11/02/2022,917,556,523
9080,10/10/2015,20,13,584
9081,07/01/2019,473,684,538
9082,25/06/2016,747,302,304
9083,01/08/2018,243,636,329
9084,08/03/2020,763,783,730
9085,21/07/2021,752,183,33
9086,20/04/2022,7,643,299
9087,21/01/2022,285,757,710
9088,05/09/2016,552,829,58
9089,27/06/2016,326,662,238
9090,03/08/2021,728,673,503
9091,20/10/2017,723,308,637
9092,28/10/2015,126,743,297
9093,10/05/2016,637,18,170
9094,27/09/2017,845,963,738
9095,02/09/2016,448,281,270
9096,08/05/2018,230,746,662
9097,20/09/2015,831,276,323
9098,17/04/2022,636,903,777
9099,24/06/2016,424,490,694
9100,31/12/2019,338,220,719
9101,22/07/2015,581,773,712
9102,13/08/2019,694,175,153
9103,24/03/2022,528,361,149
9104,12/02/2016,23,91,747
9105,19/07/2018,375,183,124
9106,05/09/2021,91,853,152
9107,28/11/2018,200,946,753
9108,23/04/2022,704,538,12
9109,20/02/2021,336,540,171
9110,16/07/2019,474,442,628
9111,10/12/2019,495,586,280
9112,02/01/2016,527,857,154
9113,03/07/2019,672,858,626
9114,13/09/2021,183,800,415
9115,24/01/2022,460,661,78
9116,06/06/2019,587,760,192
9117,09/04/2016,461,566,740
9118,09/11/2018,513,954,570
9119,04/07/2021,535,288,229
9120,11/11/2021,314,190,549
9121,30/12/2016,590,880,31
9122,04/05/2017,133,328,290
9123,14/02/2017,235,216,205
9124,26/11/2015,775,233,628
9125,16/01/2022,449,212,68
9126,14/01/2020,958,303,719
9127,28/11/2021,546,725,780
9128,08/03/2022,230,716,135
9129,29/04/2017,4,117,272
9130,03/05/2018,227,836,687
9131,15/05/2022,487,26,619
9132,22/12/2018,974,983,427
9133,07/09/2018,325,204,71
9134,03/01/2021,220,946,429
9135,08/10/2021,582,282,241
9136,24/09/2021,605,335,456
9137,06/04/2017,660,297,497
9138,04/10/2015,945,904,397
9139,24/07/2021,732,939,297
9140,26/02/2018,228,828,210
9141,16/08/2018,897,374,73
9142,17/08/2016,433,710,269
9143,19/06/2018,34,641,411
9144,27/06/2015,378,104,283
9145,10/09/2015,225,805,238
9146,20/08/2018,801,268,292
9147,05/07/2017,10,293,472
9148,30/06/2018,713,228,193
9149,28/06/2018,23,81,343
9150,10/03/2016,93,75,800
9151,19/07/2019,196,956,372
9152,31/07/2015,111,931,787
9153,15/10/2019,846,343,99
9154,13/04/2021,534,89,427
9155,19/09/2017,773,442,629
9156,22/04/2017,56,337,276
9157,01/06/2016,943,608,345
9158,12/11/2016,621,107,521
9159,30/12/2015,826,19,475
9160,09/06/2015,952,270,687
9161,29/07/2020,92,681,528
9162,12/11/2017,787,833,733
9163,27/10/2020,249,625,783
9164,01/04/2018,188,820,160
9165,01/11/2020,96,973,720
9166,17/10/2018,425,756,340
9167,01/05/2019,668,553,372
9168,22/10/2018,415,583,771
9169,02/11/2016,330,593,758
9170,18/10/2015,752,544,322
9171,12/01/2022,653,695,343
9172,11/09/2021,214,950,488
9173,18/06/2016,569,515,263
9174,06/10/2015,352,674,275
9175,11/12/2021,611,974,797
9176,04/08/2016,186,565,784
9177,24/03/2021,496,387,644
9178,04/06/2020,628,781,723
9179,09/07/2019,581,140,37
9180,15/09/2015,435,333,70
9181,13/02/2021,502,946,251
9182,29/03/2022,455,212,349
9183,19/01/2020,424,170,645
9184,31/12/2020,882,498,139
9185,14/08/2018,772,845,784
9186,05/11/2016,632,65,401
9187,05/01/2016,166,788,375
9188,27/04/2019,804,562,631
9189,19/02/2021,628,441,100
9190,28/09/2016,581,465,272
9191,23/12/2018,760,994,181
9192,03/06/2021,545,703,668
9193,20/03/2020,247,980,218
9194,11/04/2019,854,615,113
9195,27/12/2015,48,774,203
9196,14/04/2021,275,623,430
9197,01/06/2020,551,988,695
9198,24/12/2021,114,51,430
9199,06/02/2022,175,875,629
9200,22/04/2021,211,361,508
9201,28/10/2020,626,413,133
9202,15/07/2018,77,83,352
9203,19/03/2019,629,888,751
9204,18/02/2021,769,709,453
9205,23/04/2021,107,302,742
9206,24/05/2020,201,164,326
9207,27/04/2017,560,766,791
9208,11/08/2019,557,681,583
9209,13/10/2017,938,310,419
9210,02/06/2017,550,569,390
9211,13/07/2016,223,945,312
9212,04/04/2019,171,28,112
9213,18/06/2019,499,369,475
9214,11/08/2018,911,600,402
9215,04/04/2022,7,503,333
9216,31/07/2015,676,885,36
9217,03/05/2021,83,338,655
9218,13/08/2016,599,779,697
9219,16/11/2019,208,577,332
9220,24/08/2015,732,75,706
9221,15/06/2020,615,178,779
9222,25/01/2016,954,174,702
9223,09/05/2017,337,639,284
9224,31/03/2022,870,11,380
9225,01/02/2021,52,713,291
9226,20/05/2020,801,393,404
9227,07/07/2017,244,290,512
9228,02/06/2021,393,876,780
9229,31/05/2015,390,662,759
9230,04/02/2018,921,620,635
9231,05/02/2018,384,388,653
9232,03/02/2018,405,801,322
9233,30/03/2016,869,201,258
9234,06/11/2018,70,179,344
9235,26/12/2021,133,198,42
9236,11/10/2015,846,317,624
9237,23/05/2020,507,564,301
9238,04/02/2016,635,531,235
9239,17/01/2021,738,598,520
9240,26/12/2019,904,422,458
9241,02/04/2016,35,175,617
9242,29/01/2021,66,295,744
9243,30/05/2016,632,474,190
9244,19/08/2015,526,549,501
9245,05/10/2018,490,227,397
9246,04/11/2016,153,150,593
9247,21/12/2020,769,434,301
9248,02/06/2019,273,37,156
9249,17/11/2019,962,746,708
9250,29/05/2020,572,293,135
9251,09/05/2018,402,546,623
9252,02/12/2019,154,274,339
9253,23/12/2018,228,537,67
9254,30/04/2018,33,571,390
9255,24/05/2021,241,400,301
9256,01/04/2016,575,884,730
9257,03/08/2017,883,344,655
9258,03/06/2015,595,832,211
9259,10/08/2016,296,431,699
9260,28/05/2020,661,918,277
9261,15/02/2020,770,554,545
9262,01/01/2021,493,207,133
9263,03/08/2016,154,67,622
9264,17/12/2021,418,502,281
9265,29/07/2019,678,517,656
9266,02/01/2020,734,572,770
9267,13/01/2018,313,837,23
9268,22/10/2018,495,2,718
9269,12/09/2017,613,991,76
9270,03/03/2016,810,545,546
9271,04/10/2018,269,558,352
9272,02/05/2018,946,425,166
9273,08/04/2019,173,603,411
9274,26/11/2021,295,286,238
9275,24/06/2019,189,333,122
9276,25/01/2022,320,987,94
9277,11/12/2021,363,275,700
9278,22/12/2016,456,415,147
9279,17/04/2019,902,869,310
9280,13/03/2019,103,797,740
9281,15/03/2021,144,253,745
9282,28/05/2017,898,943,218
9283,21/12/2017,365,48,273
9284,02/03/2020,776,146,128
9285,16/07/2019,987,623,592
9286,07/11/2021,80,621,752
9287,02/01/2017,596,102,785
9288,21/05/2021,194,961,258
9289,20/06/2021,592,623,693
9290,14/09/2018,335,509,44
9291,04/08/2017,764,191,712
9292,01/04/2016,991,222,425
9293,06/10/2016,855,828,756
9294,12/06/2015,602,158,376
9295,06/11/2019,772,736,603
9296,23/12/2017,103,841,611
9297,15/03/2018,315,783,309
9298,30/03/2022,626,682,285
9299,23/07/2016,584,215,338
9300,21/07/2021,813,270,681
9301,29/12/2021,996,478,173
9302,15/02/2018,161,146,667
9303,08/11/2018,76,866,117
9304,30/01/2017,862,926,287
9305,03/08/2015,485,880,142
9306,18/09/2016,967,87,646
9307,28/12/2016,535,909,82
9308,28/06/2019,80,396,744
9309,18/06/2016,940,566,491
9310,05/08/2020,80,961,569
9311,02/01/2016,953,523,560
9312,21/04/2017,964,489,486
9313,09/10/2015,921,157,506
9314,11/04/2017,759,636,533
9315,09/02/2019,566,943,110
9316,21/08/2016,564,207,460
9317,21/01/2018,622,725,753
9318,12/10/2016,894,308,709
9319,15/03/2020,834,320,53
9320,23/06/2017,133,802,722
9321,21/02/2020,685,58,39
9322,10/03/2022,996,100,117
9323,25/12/2017,275,256,24
9324,30/12/2016,289,976,767
9325,04/12/2021,25,604,101
9326,18/12/2017,277,338,595
9327,04/02/2016,799,878,469
9328,03/06/2017,594,543,744
9329,09/10/2015,404,829,463
9330,16/05/2020,948,33,183
9331,07/03/2018,765,882,679
9332,15/10/2016,151,411,378
9333,25/06/2017,25,950,354
9334,14/09/2016,574,567,626
9335,11/07/2021,177,708,184
9336,29/12/2018,477,470,261
9337,11/06/2015,95,939,251
9338,24/10/2017,80,701,648
9339,14/04/2018,328,225,146
9340,22/11/2017,600,933,154
9341,02/11/2015,578,748,13
9342,11/03/2017,607,288,779
9343,27/09/2016,610,527,524
9344,14/11/2016,253,663,202
9345,26/01/2020,144,985,526
9346,02/02/2019,300,699,462
9347,24/04/2022,196,123,648
9348,10/06/2020,508,207,774
9349,18/06/2021,787,488,294
9350,21/03/2018,232,853,532
9351,05/07/2017,673,913,639
9352,26/01/2016,344,195,774
9353,12/06/2017,820,784,637
9354,16/10/2019,369,424,145
9355,10/06/2016,91,658,69
9356,16/08/2015,103,839,383
9357,11/12/2015,483,371,593
9358,05/06/2018,447,72,218
9359,30/07/2020,212,646,315
9360,25/01/2016,543,742,55
9361,19/10/2018,392,528,771
9362,03/05/2017,581,191,115
9363,01/11/2021,674,781,446
9364,23/07/2020,464,854,693
9365,13/11/2015,687,677,568
9366,12/10/2015,873,431,96
9367,13/01/2016,179,245,417
9368,03/07/2021,532,845,611
9369,13/10/2018,4,624,360
9370,12/03/2021,771,795,172
9371,13/10/2015,198,21,79
9372,05/12/2017,461,371,161
9373,03/07/2020,64,826,468
9374,28/08/2015,630,600,462
9375,07/10/2020,981,210,518
9376,17/04/2016,633,963,258
9377,21/03/2019,534,884,388
9378,27/08/2021,689,535,61
9379,07/08/2019,196,226,648
9380,03/11/2020,108,783,551
9381,01/04/2021,892,455,231
9382,01/12/2017,634,517,739
9383,08/06/2021,303,497,549
9384,05/10/2016,834,14,438
9385,11/07/2016,138,695,398
9386,22/12/2020,54,5,474
9387,14/11/2016,288,513,644
9388,24/02/2018,985,166,43
9389,09/11/2017,97,783,192
9390,28/12/2017,352,376,549
9391,12/04/2021,149,19,86
9392,07/06/2015,907,576,565
9393,19/06/2015,814,476,650
9394,10/12/2020,433,566,796
9395,08/03/2017,226,689,697
9396,13/02/2018,76,141,560
9397,08/10/2016,827,588,60
9398,12/01/2019,276,72,500
9399,31/10/2018,395,414,678
9400,01/10/2020,932,785,635
9401,06/03/2022,379,381,285
9402,24/12/2017,80,664,518
9403,31/12/2018,317,113,652
9404,24/07/2019,182,862,124
9405,06/12/2018,79,490,736
9406,05/08/2018,969,214,17
9407,10/03/2020,645,400,491
9408,11/05/2018,231,799,261
9409,04/04/2018,457,760,118
9410,29/11/2019,568,21,637
9411,08/06/2015,233,697,606
9412,18/09/2017,679,73,229
9413,18/09/2018,811,446,625
9414,28/11/2015,90,368,253
9415,01/04/2021,274,811,257
9416,06/06/2016,163,513,730
9417,18/06/2018,98,114,612
9418,16/10/2016,912,163,482
9419,05/06/2020,965,308,573
9420,26/01/2020,99,230,345
9421,25/06/2019,637,730,645
9422,01/10/2016,555,973,740
9423,12/05/2019,146,243,27
9424,26/06/2019,546,817,300
9425,12/04/2016,863,199,360
9426,13/05/2017,688,791,127
9427,20/05/2019,754,354,505
9428,24/05/2019,80,356,280
9429,28/06/2020,712,550,412
9430,01/11/2019,482,885,622
9431,13/08/2021,554,796,499
9432,12/06/2018,204,727,116
9433,03/05/2019,602,452,373
9434,26/12/2018,315,327,427
9435,16/01/2016,279,246,99
9436,17/08/2016,361,222,638
9437,02/08/2015,1,577,328
9438,19/07/2019,324,931,368
9439,03/07/2017,93,699,221
9440,30/05/2021,803,776,683
9441,01/08/2017,838,845,172
9442,02/07/2021,642,246,746
9443,27/09/2020,344,563,609
9444,13/08/2016,327,489,767
9445,09/08/2019,891,175,594
9446,07/10/2019,535,873,712
9447,03/04/2022,614,777,712
9448,17/07/2017,524,196,83
9449,04/04/2018,18,625,714
9450,20/01/2019,573,253,317
9451,29/04/2016,710,576,92
9452,14/04/2017,405,848,224
9453,08/06/2018,977,83,655
9454,05/03/2019,636,55,286
9455,19/05/2017,539,417,595
9456,26/10/2019,439,319,696
9457,05/09/2020,379,493,640
9458,03/10/2015,845,865,120
9459,11/05/2017,51,770,369
9460,16/08/2021,438,170,224
9461,03/07/2015,441,571,749
9462,24/05/2017,969,52,373
9463,30/04/2017,344,692,454
9464,03/07/2019,125,191,129
9465,04/07/2015,539,533,389
9466,24/02/2022,777,443,104
9467,08/02/2016,790,149,585
9468,04/05/2020,338,886,81
9469,05/02/2016,9,172,199
9470,11/06/2015,977,653,271
9471,15/04/2019,962,529,335
9472,04/06/2015,945,792,243
9473,26/02/2018,637,776,508
9474,30/11/2021,805,78,100
9475,04/03/2019,509,700,598
9476,12/11/2015,569,663,261
9477,10/08/2018,242,393,141
9478,20/07/2016,357,921,497
9479,29/08/2020,231,106,522
9480,22/09/2016,126,255,793
9481,09/09/2016,196,401,11
9482,24/12/2020,858,193,705
9483,15/09/2018,495,814,759
9484,04/11/2020,686,936,761
9485,19/04/2019,381,756,491
9486,25/08/2021,46,134,120
9487,08/01/2017,97,342,132
9488,03/06/2019,246,642,670
9489,08/12/2020,819,145,389
9490,07/01/2020,588,48,456
9491,05/02/2021,76,305,690
9492,23/05/2015,499,664,240
9493,21/05/2020,587,31,396
9494,02/06/2016,555,38,386
9495,17/01/2016,988,169,573
9496,19/12/2017,188,606,216
9497,03/03/2022,573,71,495
9498,21/04/2022,150,692,102
9499,17/07/2015,442,691,205
9500,18/09/2017,925,326,388
9501,13/12/2021,39,449,406
9502,20/05/2020,67,237,428
9503,23/08/2019,424,536,549
9504,01/06/2018,579,857,373
9505,03/01/2019,774,253,380
9506,20/05/2017,432,8,238
9507,22/04/2019,243,470,68
9508,08/02/2022,547,747,610
9509,16/10/2021,883,679,617
9510,07/03/2016,969,107,3
9511,04/11/2016,929,498,701
9512,27/05/2017,416,515,596
9513,30/06/2018,815,932,282
9514,05/05/2017,446,437,760
9515,03/10/2018,570,231,403
9516,09/03/2019,44,259,509
9517,08/09/2015,340,399,233
9518,26/06/2015,298,950,729
9519,18/02/2020,442,725,326
9520,31/01/2016,532,534,266
9521,27/08/2015,2,596,728
9522,13/04/2019,503,195,402
9523,25/06/2020,366,97,395
9524,25/12/2020,379,847,340
9525,26/09/2016,577,779,428
9526,12/05/2021,599,680,155
9527,26/07/2015,568,210,403
9528,30/12/2018,226,451,90
9529,11/03/2018,442,19,13
9530,13/10/2017,393,690,220
9531,28/03/2021,846,935,684
9532,28/10/2017,478,954,287
9533,25/12/2016,207,685,491
9534,27/10/2020,319,750,609
9535,09/05/2017,343,484,765
9536,17/04/2018,100,676,216
9537,02/05/2019,290,336,549
9538,14/01/2016,805,237,436
9539,02/01/2017,575,768,644
9540,08/07/2018,477,35,246
9541,01/08/2020,386,552,516
9542,24/01/2017,44,368,173
9543,13/03/2017,118,314,241
9544,09/05/2019,523,740,249
9545,11/05/2017,979,459,425
9546,28/12/2017,32,616,222
9547,22/12/2015,73,889,361
9548,09/09/2016,821,543,121
9549,16/01/2016,299,342,659
9550,19/08/2018,762,259,164
9551,16/11/2020,207,885,465
9552,20/05/2017,841,835,381
9553,12/01/2022,207,63,759
9554,14/06/2018,265,798,278
9555,26/08/2020,287,735,14
9556,15/03/2018,663,887,440
9557,03/10/2019,888,627,573
9558,10/03/2016,515,798,84
9559,12/06/2017,528,811,361
9560,08/03/2020,140,1,299
9561,03/08/2017,675,927,638
9562,30/04/2017,814,28,63
9563,02/11/2021,502,173,612
9564,02/06/2020,782,364,544
9565,05/06/2018,375,45,42
9566,29/08/2020,622,493,337
9567,23/06/2015,495,287,575
9568,13/07/2018,704,594,548
9569,14/04/2017,909,111,673
9570,20/07/2021,372,128,637
9571,15/10/2016,885,762,39
9572,09/07/2020,2,939,756
9573,09/11/2020,625,314,431
9574,28/02/2019,780,374,140
9575,13/03/2020,274,210,549
9576,06/05/2017,528,624,565
9577,04/12/2017,406,6,195
9578,23/07/2019,467,68,241
9579,06/10/2021,585,382,104
9580,11/10/2017,574,429,74
9581,03/04/2022,447,107,257
9582,15/09/2017,772,213,531
9583,30/01/2020,742,811,213
9584,09/02/2016,399,973,541
9585,18/03/2019,283,7,316
9586,16/06/2017,875,982,695
9587,07/07/2017,32,183,595
9588,07/03/2021,552,14,427
9589,21/09/2021,558,221,696
9590,07/11/2018,658,987,52
9591,04/11/2015,656,328,639
9592,26/12/2019,327,279,183
9593,25/02/2018,14,925,94
9594,09/05/2018,212,750,565
9595,01/12/2015,24,250,474
9596,10/04/2017,496,148,507
9597,10/10/2015,189,599,637
9598,20/04/2020,580,502,551
9599,17/12/2015,405,475,43
9600,02/07/2015,848,619,100
9601,21/01/2017,533,26,302
9602,15/11/2020,310,473,306
9603,15/05/2017,78,373,692
9604,15/04/2019,147,66,704
9605,26/05/2015,475,767,389
9606,14/07/2015,293,277,720
9607,27/12/2019,475,587,736
9608,29/01/2020,679,779,250
9609,03/02/2020,975,624,151
9610,19/09/2021,762,418,116
9611,07/01/2019,790,663,454
9612,14/05/2016,817,16,581
9613,12/06/2021,614,908,610
9614,12/02/2018,660,118,405
9615,13/01/2021,153,861,630
9616,16/12/2019,267,831,568
9617,03/03/2018,717,330,134
9618,12/02/2020,222,441,633
9619,25/02/2021,804,408,90
9620,03/02/2017,142,520,667
9621,20/05/2016,78,568,501
9622,12/06/2021,708,789,688
9623,03/07/2019,843,413,265
9624,11/07/2018,41,304,85
9625,04/04/2022,848,595,716
9626,18/04/2022,970,911,425
9627,03/10/2017,220,939,275
9628,28/08/2020,577,690,130
9629,21/11/2016,155,934,230
9630,17/01/2019,715,528,292
9631,04/02/2016,19,867,297
9632,07/08/2015,317,345,219
9633,19/02/2020,897,191,175
9634,09/10/2018,666,850,696
9635,01/06/2019,339,363,280
9636,21/09/2021,310,748,429
9637,22/02/2016,416,194,133
9638,08/07/2018,628,393,118
9639,14/12/2017,910,46,183
9640,28/09/2016,828,767,669
9641,27/07/2021,785,672,741
9642,14/01/2016,936,954,313
9643,10/09/2019,211,826,382
9644,04/03/2017,746,875,583
9645,28/12/2021,301,291,297
9646,22/12/2020,647,895,107
9647,23/04/2022,751,228,501
9648,10/08/2017,195,347,421
9649,22/08/2020,320,595,534
9650,08/07/2015,108,313,425
9651,06/12/2016,571,611,703
9652,22/02/2017,520,972,446
9653,12/04/2017,984,470,796
9654,04/03/2021,77,546,457
9655,26/04/2020,428,658,308
9656,30/10/2021,110,395,357
9657,04/05/2022,751,505,54
9658,21/04/2022,618,334,523
9659,03/03/2022,50,294,735
9660,20/12/2015,217,430,427
9661,27/03/2019,385,447,271
9662,22/03/2021,437,665,709
9663,04/04/2016,292,420,52
9664,27/10/2019,807,302,703
9665,28/11/2020,905,215,528
9666,28/10/2018,173,628,196
9667,29/06/2018,991,966,11
9668,05/11/2021,668,876,619
9669,18/12/2018,930,530,47
9670,16/09/2019,451,276,331
9671,26/03/2022,397,845,274
9672,22/02/2022,914,907,338
9673,18/12/2016,957,502,542
9674,01/11/2016,344,981,63
9675,04/09/2021,57,136,779
9676,06/10/2021,168,229,320
9677,11/05/2022,17,259,245
9678,29/08/2015,166,119,526
9679,27/04/2019,878,617,71
9680,13/12/2015,11,511,226
9681,17/08/2016,515,921,234
9682,19/08/2019,109,176,339
9683,09/01/2020,856,23,133
9684,11/02/2020,262,326,562
9685,30/11/2015,648,616,458
9686,26/05/2017,703,54,360
9687,28/03/2019,918,910,25
9688,17/03/2020,874,765,84
9689,26/01/2020,880,642,163
9690,07/01/2017,218,437,800
9691,28/01/2016,65,242,697
9692,05/05/2016,491,698,669
9693,29/12/2019,595,860,206
9694,22/12/2018,265,182,262
9695,27/08/2020,395,353,635
9696,11/01/2022,606,689,741
9697,03/07/2015,585,509,102
9698,30/12/2017,65,510,7
9699,21/07/2021,970,24,768
9700,02/01/2018,50,791,684
9701,25/06/2018,872,221,611
9702,07/12/2019,996,575,745
9703,30/11/2021,272,221,578
9704,10/07/2020,84,489,254
9705,07/11/2016,425,756,348
9706,26/05/2021,640,388,771
9707,17/11/2018,509,708,671
9708,10/08/2021,551,224,97
9709,05/01/2021,781,490,740
9710,14/03/2016,164,196,259
9711,21/12/2018,392,363,789
9712,23/08/2016,475,616,537
9713,25/04/2017,774,360,225
9714,22/10/2015,45,291,153
9715,02/04/2016,304,767,63
9716,05/07/2021,817,379,749
9717,07/01/2017,708,826,267
9718,09/11/2020,163,437,94
9719,21/07/2019,626,788,769
9720,28/05/2020,363,583,435
9721,13/02/2017,400,965,403
9722,11/02/2021,247,961,106
9723,29/05/2015,767,852,717
9724,20/12/2016,15,489,33
9725,10/05/2018,144,661,143
9726,17/11/2019,568,919,10
9727,02/04/2020,721,299,79
9728,02/06/2015,631,133,480
9729,11/08/2019,897,100,425
9730,04/02/2020,382,789,268
9731,03/10/2018,230,100,135
9732,06/01/2017,457,257,270
9733,02/12/2019,677,966,619
